Index,Title,Artist,Top Genre,Beats Per Minute (BPM),Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness
spotify:track:6FDBhWk8xddZfVdbO9q8S2,For a Reason,Natalie Taylor,,1.6548552763631443,0.5888938161585296,0.48425163249502623,-0.19271250018520103,0.4848832603533491,0.34325038004325553,-0.1324658455903923,1.7721958269085778,0.3657790994530425
spotify:track:2fmU1U3HMcgCp9NP8wQkJF,Homage,Galakuoi,,-0.7093203887298916,0.08752957267492899,0.6869256384274494,-4.144834347542867,1.2671005954516765,0.6977180927676633,-0.5035260399833269,1.9363265072436044,0.2617145573581217
spotify:track:4O5YwBR50X5YXONSRO7su9,Don't You Forget Me,Rishi,,-0.5489059011824391,0.46821885383096207,0.9607676159086623,-1.1821878030606978,0.4848832603533491,0.5272146360141506,0.17820991310823195,1.5831339039910155,0.2135652916127106
spotify:track:6vJ6FR4WtlKSxe8lmh3F1C,Baby You're Worth It,Kina,pop,-0.11608605211082272,0.4070768729183279,1.075255222313237,-1.9729974634751857,0.48030888997265714,0.5922751655648332,-1.712792434026739,1.4231584307530785,0.35801308884894395
spotify:track:4D5gKBKJNSFKlcT5TMWxA3,Indigo Dreaming,Tarn PK,,-1.2393840842648656,0.485917848305672,0.6327760948577179,-0.6882929755606627,0.5306269641602689,0.39036317730409453,0.044895939824417364,1.8262135191707385,0.3385980623386975
spotify:track:2Iyfw8YfKruAagJwGc4G07,It's Ok,Tom Rosenthal,british singer-songwriter,0.8991872992852593,0.17859894424479997,0.86793982693198,-1.7866129698208575,0.47116014921127314,0.136178418749187,-0.1751649956515186,1.8095926907823814,0.25161874357279357
spotify:track:6221R1A541fjomXvhcnbjy,December,TRIBE,,0.22215811684459424,0.6226828056102486,0.751905090711127,-0.8190510893259086,0.6175400013934164,0.2781898504925731,1.4794652388983498,1.0159481352383288,0.33160865279500884
spotify:track:43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,electropop,-1.4642672397680039,0.17859894424479997,0.5677966425740404,-1.5395451526511668,0.41032102314806995,0.44420637417362485,-0.054930499800015666,2.0318962704766577,0.7548562307183806
spotify:track:1sTtlEZeVeeEnxEztJNkYN,emily,Jeremy Zucker,electropop,1.18147208755431,0.40064087492752426,0.8524685287691997,-0.8912931411299115,0.512329482637501,0.5765708998112201,0.9036374279727073,1.412770413010355,0.465960636245914
spotify:track:2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,Billie Eilish,electropop,-2.009763032554115,0.4939628457941765,0.8911467741761505,-1.213974305854459,0.36229013415080424,0.35222424618817727,-0.21941637941570138,1.6766260636755244,0.3323852538554186
